date_format,MT10-02,MT10-04,MT10-01,MT10-03,MT10-05,MT10-06,MT10-07,MT10-08,MT10-09,MT10-10
2022-01-15 00:00:00,19.61111068725586,27.16666603088379,21.72222137451172,21.55555534362793,21.72222137451172,21.83333396911621,21.61111068725586,20.88888931274414,22.11111068725586,20.77777862548828
2022-01-15 01:00:00,19.5,27.11111068725586,21.61111068725586,21.5,21.55555534362793,21.72222137451172,21.5,20.77777862548828,22.05555534362793,20.66666603088379
2022-01-15 02:00:00,19.38888931274414,27.05555534362793,21.55555534362793,21.44444465637207,21.44444465637207,21.61111068725586,21.5,20.72222137451172,21.94444465637207,20.61111068725586
2022-01-15 03:00:00,19.27777862548828,27.05555534362793,21.5,21.33333396911621,21.33333396911621,21.55555534362793,21.44444465637207,20.66666603088379,21.94444465637207,20.55555534362793
2022-01-15 04:00:00,19.11111068725586,27.0,21.44444465637207,21.27777862548828,21.22222137451172,21.5,21.38888931274414,20.61111068725586,21.88888931274414,20.38888931274414
2022-01-15 05:00:00,19.0,26.83333396911621,21.38888931274414,21.22222137451172,21.0,21.44444465637207,21.33333396911621,20.55555534362793,21.83333396911621,20.33333396911621
2022-01-15 06:00:00,18.94444465637207,26.77777862548828,21.33333396911621,21.05555534362793,20.94444465637207,21.33333396911621,21.33333396911621,20.38888931274414,21.72222137451172,20.27777862548828
2022-01-15 07:00:00,18.83333396911621,26.72222137451172,21.27777862548828,21.0,20.83333396911621,21.27777862548828,21.27777862548828,20.33333396911621,21.66666603088379,20.22222137451172
2022-01-15 08:00:00,18.77777862548828,26.61111068725586,21.22222137451172,21.0,20.77777862548828,21.22222137451172,21.22222137451172,20.27777862548828,21.66666603088379,20.16666603088379
2022-01-15 09:00:00,18.77777862548828,26.61111068725586,21.05555534362793,20.94444465637207,20.72222137451172,21.05555534362793,21.22222137451172,20.27777862548828,21.61111068725586,20.11111068725586
2022-01-15 10:00:00,18.72222137451172,26.55555534362793,21.05555534362793,20.88888931274414,20.61111068725586,21.05555534362793,21.05555534362793,20.22222137451172,21.55555534362793,20.11111068725586
2022-01-15 11:00:00,18.66666603088379,26.55555534362793,21.0,20.83333396911621,20.61111068725586,21.0,21.0,20.16666603088379,21.55555534362793,20.05555534362793
2022-01-15 12:00:00,18.66666603088379,26.55555534362793,21.0,20.83333396911621,20.55555534362793,20.94444465637207,21.0,20.16666603088379,21.5,20.0
