,t,k=0,k=1,k=2
830,8.3,0.6476698397015284,0.6476698397015284,0.6476698397015284
831,8.31,0.9404216358402097,0.9404216358402097,0.9404216358402097
832,8.32,1.2054946598201477,1.2054946598201477,1.2054946598201477
833,8.33,1.4472271183724115,1.4472271183724115,1.4472271183724115
834,8.34,1.669671982644051,1.669671982644051,1.669671982644051
835,8.35,1.8765922044507937,1.8765922044507937,1.8765922044507937
836,8.36,2.0714664717353957,2.0714664717353957,2.0714664717353957
837,8.370000000000001,2.257502460233409,2.257502460233409,2.257502460233409
838,8.38,2.437655136856091,2.437655136856091,2.437655136856091
839,8.39,2.6146481598926044,2.6146481598926044,2.6146481598926044
840,8.4,2.790996814459781,2.790996814459781,2.790996814459781
841,8.41,2.9690312307755486,2.9690312307755486,2.9690312307755486
842,8.42,3.1509188684880516,3.1509188684880516,3.1509188684880516
843,8.43,3.338685421504844,3.338685421504844,3.338685421504844
844,8.44,3.5342334120252454,3.5342334120252454,3.5342334120252454
845,8.45,3.739357805964809,3.739357805964809,3.739357805964809
846,8.46,3.95575799990536,3.95575799990536,3.95575799990536
847,8.47,4.1850455068596775,4.1850455068596775,4.1850455068596775
848,8.48,4.428746609394681,4.428746609394681,4.428746609394681
849,8.49,4.6882991598551875,4.6882991598551875,4.6882991598551875
850,8.5,4.965042596474321,4.965042596474321,4.965042596474321
851,8.51,5.260200122473861,5.260200122473861,5.260200122473861
852,8.52,5.574851879704275,5.574851879704275,5.574851879704275
853,8.53,5.909897863603616,5.909897863603616,5.909897863603616
854,8.540000000000001,6.26600930748573,6.26600930748573,6.26600930748573
855,8.55,6.643567360097215,6.643567360097215,6.643567360097215
856,8.56,7.042588155672258,7.042588155672258,7.042588155672258
857,8.57,7.4626339120145575,7.4626339120145575,7.4626339120145575
858,8.58,7.902710585912918,7.902710585912918,7.902710585912918
859,8.59,8.36115396985468,8.36115396985468,8.36115396985468
860,8.6,8.835508023006398,8.835508023006398,8.835508023006398
861,8.61,9.32240174689436,9.32240174689436,9.32240174689436
862,8.620000000000001,9.817434012306768,9.817434012306768,9.817434012306768
863,8.63,10.315079245775108,10.315079245775108,10.315079245775108
864,8.64,10.808630409416857,10.808630409416857,10.808630409416857
865,8.65,11.290198610362154,11.290198610362154,11.290198610362154
866,8.66,11.750790032217365,11.750790032217365,11.750790032217365
867,8.67,12.180479565050165,12.180479565050165,12.180479565050165
868,8.68,12.568695396401603,12.568695396401603,12.568695396401603
869,8.69,12.904619138232643,12.904619138232643,12.904619138232643
870,8.700000000000001,13.177691834370158,13.177691834370158,13.177691834370158
871,8.71,13.378198691764297,13.378198691764297,13.378198691764297
872,8.72,13.49788732162151,13.49788732162151,13.49788732162151
873,8.73,13.530559562777237,13.530559562777237,13.530559562777237
874,8.74,13.472569834634362,13.472569834634362,13.472569834634362
875,8.75,13.323166725928328,13.323166725928328,13.323166725928328
876,8.76,13.084630179996983,13.084630179996983,13.084630179996983
877,8.77,12.762182129583563,12.762182129583563,12.762182129583563
878,8.78,12.363678873187263,12.363678873187263,12.363678873187263
879,8.790000000000001,11.899122459023719,11.899122459023719,11.899122459023719
880,8.8,11.380049851077851,11.380049851077851,11.380049851077851
881,8.81,10.818868874527976,10.818868874527976,10.818868874527976
882,8.82,10.22820814754237,10.22820814754237,10.22820814754237
883,8.83,9.620336556645235,9.620336556645235,9.620336556645235
884,8.84,9.006690271276899,9.006690271276899,9.006690271276899
885,8.85,8.397526159888397,8.397526159888397,8.397526159888397
886,8.86,7.801703332871712,7.801703332871712,7.801703332871712
887,8.870000000000001,7.226581576242879,7.226581576242879,7.226581576242879
888,8.88,6.678017392873575,6.678017392873575,6.678017392873575
889,8.89,6.160434863018079,6.160434863018079,6.160434863018079
890,8.9,5.676948565209707,5.676948565209707,5.676948565209707
891,8.91,5.229518154142766,5.229518154142766,5.229518154142766
892,8.92,4.8191177660914,4.8191177660914,4.8191177660914
893,8.93,4.445907359653959,4.445907359653959,4.445907359653959
894,8.94,4.109396833754306,4.109396833754306,4.109396833754306
895,8.950000000000001,3.8085969839207436,3.8085969839207436,3.8085969839207436
896,8.96,3.5421539403851936,3.5421539403851936,3.5421539403851936
897,8.97,3.3084656797922753,3.3084656797922753,3.3084656797922753
898,8.98,3.105780587011773,3.105780587011773,3.105780587011773
899,8.99,2.9322789642077853,2.9322789642077853,2.9322789642077853
900,9.0,2.7861389442261553,2.7861389442261553,2.7861389442261553
901,9.01,2.665588558056706,2.665588558056706,2.665588558056706
902,9.02,2.568945809634501,2.568945809634501,2.568945809634501
903,9.03,2.494648587033424,2.494648587033424,2.494648587033424
904,9.040000000000001,2.44127613351169,2.44127613351169,2.44127613351169
905,9.05,2.40756364853989,2.40756364853989,2.40756364853989
906,9.06,2.3924114114590234,2.3924114114590234,2.3924114114590234
907,9.07,2.3948896346734605,2.3948896346734605,2.3948896346734605
908,9.08,2.4142400694619255,2.4142400694619255,2.4142400694619255
909,9.09,2.4498752115967073,2.4498752115967073,2.4498752115967073
910,9.1,2.501375788992155,2.501375788992155,2.501375788992155
911,9.11,2.5684870603826666,2.5684870603826666,2.5684870603826666
912,9.120000000000001,2.6511143118098577,2.6511143118098577,2.6511143118098577
913,9.13,2.7493178045716555,2.7493178045716555,2.7493178045716555
914,9.14,2.8633073014675827,2.8633073014675827,2.8633073014675827
915,9.15,2.993436174189196,2.993436174189196,2.993436174189196
916,9.16,3.1401949695190843,3.1401949695190843,3.1401949695190843
917,9.17,3.3042041811339136,3.3042041811339136,3.3042041811339136
918,9.18,3.4862058324515823,3.4862058324515823,3.4862058324515823
919,9.19,3.687053319179345,3.687053319179345,3.687053319179345
920,9.200000000000001,3.9076987832478163,3.9076987832478163,3.9076987832478163
921,9.21,4.149177088599943,4.149177088599943,4.149177088599943
922,9.22,4.412585241352207,4.412585241352207,4.412585241352207
923,9.23,4.699055842571957,4.699055842571957,4.699055842571957
924,9.24,5.009722886667783,5.009722886667783,5.009722886667783
925,9.25,5.345677935389349,5.345677935389349,5.345677935389349
926,9.26,5.7079144318515995,5.7079144318515995,5.7079144318515995
927,9.27,6.097257713337463,6.097257713337463,6.097257713337463
928,9.28,6.514278202338623,6.514278202338623,6.514278202338623
929,9.290000000000001,6.959185400081214,6.959185400081214,6.959185400081214
930,9.3,7.431700811298326,7.431700811298326,7.431700811298326
931,9.31,7.930908970050718,7.930908970050718,7.930908970050718
932,9.32,8.455087526894173,8.455087526894173,8.455087526894173
933,9.33,9.001520126154546,9.001520126154546,9.001520126154546
934,9.34,9.566299746801203,9.566299746801203,9.566299746801203
935,9.35,10.144135388165195,10.144135388165195,10.144135388165195
936,9.36,10.728181304395138,10.728181304395138,10.728181304395138
937,9.370000000000001,11.30991488666177,11.30991488666177,11.30991488666177
938,9.38,11.87909565852717,11.87909565852717,11.87909565852717
939,9.39,12.42384192695957,12.42384192695957,12.42384192695957
940,9.4,12.930861072926483,12.930861072926483,12.930861072926483
941,9.41,13.385861718809599,13.385861718809599,13.385861718809599
942,9.42,13.774159089868526,13.774159089868526,13.774159089868526
943,9.43,14.081458485180352,14.081458485180352,14.081458485180352
944,9.44,14.294768392442267,14.294768392442267,14.294768392442267
945,9.450000000000001,14.403360315643258,14.403360315643258,14.403360315643258
946,9.46,14.399665489190069,14.399665489190069,14.399665489190069
947,9.47,14.279988549000135,14.279988549000135,14.279988549000135
948,9.48,14.044931375406714,14.044931375406714,14.044931375406714
949,9.49,13.699457217399974,13.699457217399974,13.699457217399974
950,9.5,13.25257905283815,13.25257905283815,13.25257905283815
951,9.51,12.716714402057104,12.716714402057104,12.716714402057104
952,9.52,12.106797358092344,12.106797358092344,12.106797358092344
953,9.53,11.439266576075674,11.439266576075674,11.439266576075674
954,9.540000000000001,10.731051202504675,10.731051202504675,10.731051202504675
955,9.55,9.998658230591646,9.998658230591646,9.998658230591646
956,9.56,9.257432548521216,9.257432548521216,9.257432548521216
957,9.57,8.52102454936762,8.52102454936762,8.52102454936762
958,9.58,7.801067598770929,7.801067598770929,7.801067598770929
959,9.59,7.10704369638262,7.10704369638262,7.10704369638262
960,9.6,6.446301740446628,6.446301740446628,6.446301740446628
961,9.61,5.824187831771707,5.824187831771707,5.824187831771707
962,9.620000000000001,5.244248656129824,5.244248656129824,5.244248656129824
963,9.63,4.70847452442911,4.70847452442911,4.70847452442911
964,9.64,4.217555879065414,4.217555879065414,4.217555879065414
965,9.65,3.771134401193388,3.771134401193388,3.771134401193388
966,9.66,3.368036343308015,3.368036343308015,3.368036343308015
967,9.67,3.0064809520472915,3.0064809520472915,3.0064809520472915
968,9.68,2.684260773971494,2.684260773971494,2.684260773971494
969,9.69,2.398893384574733,2.398893384574733,2.398893384574733
970,9.700000000000001,2.147745864261218,2.147745864261218,2.147745864261218
971,9.71,1.9281343946271776,1.9281343946271776,1.9281343946271776
972,9.72,1.7374018709631804,1.7374018709631804,1.7374018709631804
973,9.73,1.5729765910473135,1.5729765910473135,1.5729765910473135
974,9.74,1.4324150145867431,1.4324150145867431,1.4324150145867431
975,9.75,1.3134313851620811,1.3134313851620811,1.3134313851620811
976,9.76,1.2139167317577808,1.2139167317577808,1.2139167317577808
977,9.77,1.131949462864287,1.131949462864287,1.131949462864287
978,9.78,1.0657994600860985,1.0657994600860985,1.0657994600860985
979,9.790000000000001,1.013927286723763,1.013927286723763,1.013927286723763
980,9.8,0.9749798591426067,0.9749798591426067,0.9749798591426067
981,9.81,0.9477836893141689,0.9477836893141689,0.9477836893141689
982,9.82,0.9313365970569959,0.9313365970569959,0.9313365970569959
983,9.83,0.9247986096389003,0.9247986096389003,0.9247986096389003
984,9.84,0.927482612821274,0.927482612821274,0.927482612821274
985,9.85,0.9388451887821793,0.9388451887821793,0.9388451887821793
986,9.86,0.9584779699959193,0.9584779699959193,0.9584779699959193
987,9.870000000000001,0.9860997513192598,0.9860997513192598,0.9860997513192598
988,9.88,1.0215495325115709,1.0215495325115709,1.0215495325115709
989,9.89,1.064780607569861,1.064780607569861,1.064780607569861
990,9.9,1.1158557730945204,1.1158557730945204,1.1158557730945204
991,9.91,1.1749436930596815,1.1749436930596815,1.1749436930596815
992,9.92,1.2423164296052438,1.2423164296052438,1.2423164296052438
993,9.93,1.3183481266400034,1.3183481266400034,1.3183481266400034
994,9.94,1.4035148130178334,1.4035148130178334,1.4035148130178334
995,9.950000000000001,1.498395272645013,1.498395272645013,1.498395272645013
996,9.96,1.6036729077787384,1.6036729077787384,1.6036729077787384
997,9.97,1.7201384964090793,1.7201384964090793,1.7201384964090793
998,9.98,1.8486937120043034,1.8486937120043034,1.8486937120043034
999,9.99,1.9903552304980805,1.9903552304980805,1.9903552304980805
1000,10.0,2.1462591908913295,2.1462591908913295,2.1462591908913295
1001,10.01,4.201065085863516,4.201065085863516,2.317665696914294
1002,10.02,4.4301894288879105,4.4301894288879105,2.5059629412726387
1003,10.03,4.665101672345547,4.665101672345547,2.712670392997194
1004,10.040000000000001,4.907718802372329,4.907718802372329,2.939440302504498
1005,10.05,5.159736766228635,5.159736766228635,3.1880565364759534
1006,10.06,5.422632217895754,5.422632217895754,3.460429442170884
1007,10.07,5.6976575661121505,5.6976575661121505,3.758585043749878
1008,10.08,5.985828709193412,5.985828709193412,4.084646377284798
1009,10.09,6.287904939291185,6.287904939291185,4.4408041650173695
1010,10.1,6.604360649951335,6.604360649951335,4.829273309552143
1011,10.11,6.935348715959298,6.935348715959298,5.252230867344109
1012,10.120000000000001,7.280655768604317,7.280655768604317,5.711730278893348
1013,10.13,7.639650099945972,7.639650099945972,6.209585778650285
1014,10.14,8.011223631886862,8.011223631886862,6.747220242547884
1015,10.15,8.393730306448429,8.393730306448429,7.3254695245217345
1016,10.16,8.78492439960893,8.78492439960893,7.94433700022676
1017,10.17,9.181903605045017,9.181903605045017,8.602694170148519
1018,10.18,9.581063196499578,9.581063196499578,9.297927555788972
1019,10.19,9.978069007878057,9.978069007878057,10.025539664179687
1020,10.200000000000001,10.367858133495279,10.367858133495279,10.778723370350145
1021,10.21,10.744676826346957,10.744676826346957,11.54794514932101
1022,10.22,11.102164675430087,11.102164675430087,12.320592658473643
1023,10.23,11.433492381423322,11.433492381423322,13.08076390069173
1024,10.24,11.731557016685578,11.731557016685578,13.809293629229737
1025,10.25,11.98923345508453,11.98923345508453,14.484119838938492
1026,10.26,12.19967393782007,12.19967393782007,15.081079069725842
1027,10.27,12.356640189695566,12.356640189695566,15.575174573702105
1028,10.28,12.454845242302294,12.454845242302294,15.94228280665874
1029,10.290000000000001,12.490276582729749,12.490276582729749,16.161159612445307
1030,10.3,12.460469865974268,12.460469865974268,16.21550139491018
1031,10.31,12.364704265674227,12.364704265674227,16.095743732158788
1032,10.32,12.204096898124881,12.204096898124881,15.800275093357925
1033,10.33,11.981583975131693,11.981583975131693,15.33582378982906
1034,10.34,11.701788838765637,11.701788838765637,14.71692867330824
1035,10.35,11.370789643044938,11.370789643044938,13.964585325999787
1036,10.36,10.9958099686056,10.9958099686056,13.104313732803849
1037,10.370000000000001,10.58486239110728,10.58486239110728,12.163976408803014
1038,10.38,10.146377170188597,10.146377170188597,11.171672676736273
1039,10.39,9.68884597406501,9.68884597406501,10.153961393158232
1040,10.4,9.220504906979421,9.220504906979421,9.134555717873463
1041,10.41,8.749073511208282,8.749073511208282,8.133525614225846
1042,10.42,8.281558365627793,8.281558365627793,7.166961363129831
1043,10.43,7.824122620248833,7.824122620248833,6.247003809834115
1044,10.44,7.382017071387618,7.382017071387618,5.382131383858684
1045,10.450000000000001,6.959564515426394,6.959564515426394,4.577600820051387
1046,10.46,6.5601870651751995,6.5601870651751995,3.8359575694268218
1047,10.47,6.186465574188344,6.186465574188344,3.157554769700071
1048,10.48,5.840220884223103,5.840220884223103,2.5410410464234463
1049,10.49,5.522607876772654,5.522607876772654,1.9837947807118357
1050,10.5,5.2342149171407195,5.2342149171407195,1.4822951677452734
1051,10.51,4.975162961642042,4.975162961642042,1.03242883424066
1052,10.52,4.745200177450137,4.745200177450137,0.6297358600208673
1053,10.53,4.543789299581934,4.543789299581934,0.2696016972204417
1054,10.540000000000001,4.370186078086596,4.370186078086596,-0.05259748726502411
1055,10.55,4.223508047802353,4.223508047802353,-0.34138848116866144
1056,10.56,4.102793503745966,4.102793503745966,-0.6011266566705593
1057,10.57,4.00705101959485,4.00705101959485,-0.8359472861489206
1058,10.58,3.9353001406039048,3.9353001406039048,-1.049737131620258
1059,10.59,3.886604050039038,3.886604050039038,-1.2461217415617185
1060,10.6,3.8600950801692764,3.8600950801692764,-1.4284646660588753
1061,10.61,3.854993940363894,3.854993940363894,-1.5998754873543524
1062,10.620000000000001,3.8706234860955946,3.8706234860955946,-1.763224152493823
1063,10.63,3.906417769171572,3.906417769171572,-1.9211595913849884
1064,10.64,3.9619270027861724,3.9619270027861724,-2.0761310147454077
1065,10.65,4.036818953185947,4.036818953185947,-2.2304106209419774
1066,10.66,4.130877138421831,4.130877138421831,-2.386116707267995
1067,10.67,4.243996077428347,4.243996077428347,-2.54523638753032
1068,10.68,4.3761736917381375,4.3761736917381375,-2.709647270520451
1069,10.69,4.527500818928454,4.527500818928454,-2.881137558356311
1070,10.700000000000001,4.6981476525910075,4.6981476525910075,-3.0614240839201092
1071,10.71,4.888346779799872,4.888346779799872,-3.252167825668589
1072,10.72,5.098372346425671,5.098372346425671,-3.4549864179670875
1073,10.73,5.328514747898535,5.328514747898535,-3.6714631170649814
1074,10.74,5.579050125890191,5.579050125890191,-3.9031515877591807
1075,10.75,5.8502038618981365,5.8502038618981365,-4.151575744698786
1076,10.76,6.142107214632616,6.142107214632616,-4.418223717141132
1077,10.77,6.454746274418278,6.454746274418278,-4.70453481092549
1078,10.78,6.787902538067742,6.787902538067742,-5.011878124572361
1079,10.790000000000001,7.141084684664206,7.141084684664206,-5.341521252243105
1080,10.8,7.513451607830225,7.513451607830225,-5.694587299058092
1081,10.81,7.9037274903656485,7.9037274903656485,-6.071998282254601
1082,10.82,8.310110748318541,8.310110748318541,-6.47440295229592
1083,10.83,8.730180065668854,8.730180065668854,-6.902087223347303
1084,10.84,9.160802496957533,9.160802496957533,-7.354865863781496
1085,10.85,9.598050682709319,9.598050682709319,-7.831955006701208
1086,10.86,10.037138458226405,10.037138458226405,-8.331826565792078
1087,10.870000000000001,10.472386271524528,10.472386271524528,-8.852047959637064
1088,10.88,10.897229443852808,10.897229443852808,-9.389113806614905
1089,10.89,11.304282845922993,11.304282845922993,-9.938280510806235
1090,10.9,11.6854743738513,11.6854743738513,-10.493419791286257
1091,10.91,12.032256069603138,12.032256069603138,-11.0469127846009
1092,10.92,12.335895440692227,12.335895440692227,-11.589611520853627
1093,10.93,12.587840550487316,12.587840550487316,-12.110897986284426
1094,10.94,12.78014150950604,12.78014150950604,-12.59887083859655
1095,10.950000000000001,12.905899616205739,12.905899616205739,-13.040684152653318
1096,10.96,12.959705748639525,12.959705748639525,-13.423049730408987
1097,10.97,12.938024123706501,12.938024123706501,-13.732894072719796
1098,10.98,12.839478252225891,12.839478252225891,-13.95813467983245
1099,10.99,12.665003757408542,12.665003757408542,-14.088512076160026
1100,11.0,12.417847021640211,12.417847021640211,-14.116390260240099
1101,11.01,12.103407068294189,12.103407068294189,-14.037426425556903
1102,11.02,11.728937223297532,11.728937223297532,-13.851016528165449
1103,11.03,11.3031392735118,11.3031392735118,-13.560448315601468
1104,11.040000000000001,10.83569317401377,10.83569317401377,-13.172734021048909
1105,11.05,10.336768489707195,10.336768489707195,-12.698142377177227
1106,11.06,9.816560025933612,9.816560025933612,-12.149492904779827
1107,11.07,9.284881214791124,9.284881214791124,-11.541304897623716
1108,11.08,8.750837192719906,8.750837192719906,-10.888903865672118
1109,11.09,8.222587539668783,8.222587539668783,-10.207579716434376
1110,11.1,7.707198223453145,7.707198223453145,-9.511868596587405
1111,11.11,7.210574494651811,7.210574494651811,-8.815001328026682
1112,11.120000000000001,6.7374616331963475,6.7374616331963475,-8.128532751374816
1113,11.13,6.291498306679156,6.291498306679156,-7.462143020014173
1114,11.14,5.875307281410621,5.875307281410621,-6.8235863220051645
1115,11.15,5.490609641993288,5.490609641993288,-6.218754702609629
1116,11.16,5.138350883968524,5.138350883968524,-5.651823200996476
1117,11.17,4.818829739085701,4.818829739085701,-5.125445383929921
1118,11.18,4.531823022239787,4.531823022239787,-4.640973590575048
1119,11.19,4.2767019444334755,4.2767019444334755,-4.198684238006831
1120,11.200000000000001,4.052537120684913,4.052537120684913,-3.7979943352916585
1121,11.21,3.8581908964835896,3.8581908964835896,-3.4376603427336376
1122,11.22,3.6923966488572963,3.6923966488572963,-3.1159544716774588
1123,11.23,3.553825439468425,3.553825439468425,-2.8308164545636494
1124,11.24,3.4411408661460667,3.4411408661460667,-2.5799808511052937
1125,11.25,3.3530432327051622,3.3530432327051622,-2.3610812679804143
1126,11.26,3.2883042848035706,3.2883042848035706,-2.171733631951953
1127,11.27,3.2457937832522887,3.2457937832522887,-2.0096010246057796
1128,11.28,3.224499138184882,3.224499138184882,-1.872442686245142
1129,11.290000000000001,3.2235392324869,3.2235392324869,-1.7581497224689566
1130,11.3,3.242173438906463,3.242173438906463,-1.6647698691603217
1131,11.31,3.2798066949503593,3.2798066949503593,-1.5905234386830218
1132,11.32,3.3359913514210016,3.3359913514210016,-1.5338123148046192
1133,11.33,3.4104263594152147,3.4104263594152147,-1.4932236074303529
1134,11.34,3.502954209464974,3.502954209464974,-1.4675293336577466
1135,11.35,3.6135558860957686,3.6135558860957686,-1.4556832663307289
1136,11.36,3.742343950929597,3.742343950929597,-1.45681588877221
1137,11.370000000000001,3.8895537161998277,3.8895537161998277,-1.4702282157855528
1138,11.38,4.0555323163323616,4.0555323163323616,-1.4953850857927713
1139,11.39,4.240725326203259,4.240725326203259,-1.531908395542953
1140,11.4,4.445660409418628,4.445660409418628,-1.5795706349592287
1141,11.41,4.670927308263425,4.670927308263425,-1.6382889827851328
1142,11.42,4.917153310714079,4.917153310714079,-1.7081201408869002
1143,11.43,5.1849731543340685,5.1849731543340685,-1.7892560133462914
1144,11.44,5.474992162210855,5.474992162210855,-1.8820202726740385
1145,11.450000000000001,5.78774126973724,5.78774126973724,-1.9868657962565803
1146,11.46,6.123622520149696,6.123622520149696,-2.1043728979650917
1147,11.47,6.482843621193435,6.482843621193435,-2.2352482188410874
1148,11.48,6.865340320605156,6.865340320605156,-2.3803240726363306
1149,11.49,7.270685747515553,7.270685747515553,-2.5405579618762464
1150,11.5,7.697986571176538,7.697986571176538,-2.717031882485512
1151,11.51,8.145766951482809,8.145766951482809,-2.9109509134851965
1152,11.52,8.611842902617113,8.611842902617113,-3.1236404355620184
1153,11.53,9.093191945015583,9.093191945015583,-3.3565411302702284
1154,11.540000000000001,9.585825805519852,9.585825805519852,-3.611200671473176
1155,11.55,10.084677351615007,10.084677351615007,-3.8892607235545564
1156,11.56,10.583516643643954,10.583516643643954,-4.192437499286049
1157,11.57,11.074914442231744,11.074914442231744,-4.522493699681959
1158,11.58,11.550273910762611,11.550273910762611,-4.88119916118381
1159,11.59,11.999951531497008,11.999951531497008,-5.270276986958512
1160,11.6,12.413485203433384,12.413485203433384,-5.691331374502681
1161,11.61,12.77994005699662,12.77994005699662,-6.145752839120948
1162,11.620000000000001,13.088370232314094,13.088370232314094,-6.634596188328973
1163,11.63,13.328378321062035,13.328378321062035,-7.158426609234878
1164,11.64,13.490735402885168,13.490735402885168,-7.717129860327775
1165,11.65,13.568007099089456,13.568007099089456,-8.30968418435902
1166,11.66,13.555119188054665,13.555119188054665,-8.933894654810771
1167,11.67,13.449794189870644,13.449794189870644,-9.586095772653406
1168,11.68,13.252800340327031,13.252800340327031,-10.260835740766588
1169,11.69,12.967976052221523,12.967976052221523,-10.950566217677066
1170,11.700000000000001,12.602022595182246,12.602022595182246,-11.64537418269739
1171,11.71,12.16408921408853,12.16408921408853,-12.332806526324529
1172,11.72,11.665201547640013,11.665201547640013,-12.997850364763057
1173,11.73,11.117600736539337,11.117600736539337,-13.623138440582498
1174,11.74,10.534064658221281,10.534064658221281,-14.189443552947107
1175,11.75,9.927275175123999,9.927275175123999,-14.676502987455862
1176,11.76,9.309279516028905,9.309279516028905,-15.064170077954993
1177,11.77,8.691074414612755,8.691074414612755,-15.33382766542832
1178,11.78,8.082322609973367,8.082322609973367,-15.469927810883492
1179,11.790000000000001,7.491195752541654,7.491195752541654,-15.461462100985536
1180,11.8,6.924327097600665,6.924327097600665,-15.30313907723062
1181,11.81,6.386851698533914,6.386851698533914,-14.996066480133253
1182,11.82,5.882510328202508,5.882510328202508,-14.547808893844884
1183,11.83,5.413794851563616,5.413794851563616,-13.971800535818431
1184,11.84,4.982116019519432,4.982116019519432,-13.286208738928654
1185,11.85,4.5879786360932595,4.5879786360932595,-12.512433692849397
1186,11.86,4.2311530474902606,4.2311530474902606,-11.673471890688699
1187,11.870000000000001,3.910835478679428,3.910835478679428,-10.792359800962727
1188,11.88,3.625792696701347,3.625792696701347,-9.890862638730297
1189,11.89,3.3744887644072645,3.3744887644072645,-8.988501950099467
1190,11.9,3.1551933126704648,3.1551933126704648,-8.101946065208967
1191,11.91,2.966071897916375,2.966071897916375,-7.244733631291237
1192,11.92,2.8052597330786577,2.8052597330786577,-6.4272680564851035
1193,11.93,2.670920486358967,2.670920486358967,-5.657008390423565
1194,11.94,2.5612920215562145,2.5612920215562145,-4.938784688906866
1195,11.950000000000001,2.4747209770906524,2.4747209770906524,-4.275177080687496
1196,11.96,2.409688002436829,2.409688002436829,-3.666912331424411
1197,11.97,2.3648253304279443,2.3648253304279443,-3.1132461082435063
1198,11.98,2.3389281901564916,2.3389281901564916,-2.6123114444095417
1199,11.99,2.3309613773825455,2.3309613773825455,-2.161423375314256
1200,12.0,2.3400621101861896,2.3400621101861896,-1.7573364157628768
1201,12.01,2.365540114875831,2.365540114875831,-1.3964559035038322
1202,12.02,2.406875715162005,2.406875715162005,-1.0750067925594817
1203,12.030000000000001,2.4637165380628665,2.4637165380628665,-0.789164762647394
1204,12.040000000000001,2.5358733028389446,2.5358733028389446,-0.5351549473643232
1205,12.05,2.62331502305598,2.62331502305598,-0.30932349761011246
1206,12.06,2.7261638242579846,2.7261638242579846,-0.10818681593062568
1207,12.07,2.8446894575515285,2.8446894575515285,0.07153722646620289
1208,12.08,2.9793034688973554,2.9793034688973554,0.23291235013477454
1209,12.09,3.1305528608061755,3.1305528608061755,0.37877802896210394
1210,12.1,3.2991129527493137,3.2991129527493137,0.511752101322601
1211,12.11,3.48577900392237,3.48577900392237,0.6342396506471593
1212,12.120000000000001,3.6914560019248968,3.6914560019248968,0.7484463884453186
1213,12.13,3.917145838540744,3.917145838540744,0.8563951284722986
1214,12.14,4.163930885004994,4.163930885004994,0.9599442423254486
1215,12.15,4.432952741522332,4.432952741522332,1.0608072390946128
1216,12.16,4.725384670136315,4.725384670136315,1.1605728199939187
1217,12.17,5.042395932509794,5.042395932509794,1.2607249282842141
1218,12.18,5.385105959533258,5.385105959533258,1.3626624499914581
1219,12.19,5.7545260057453,5.7545260057453,1.4677183261392115
1220,12.200000000000001,6.151485735029909,6.151485735029909,1.5771779160246193
1221,12.21,6.576542117685903,6.576542117685903,1.6922965063807538
1222,12.22,7.029868199342959,7.029868199342959,1.814315895263084
1223,12.23,7.51111987670699,7.51111987670699,1.9444799935803838
1224,12.24,8.01927997476956,8.01927997476956,2.084049381937286
1225,12.25,8.552480892938833,8.552480892938833,2.2343147355458246
1226,12.26,9.107810114329602,9.107810114329602,2.396608984097705
1227,12.27,9.681107154231418,9.681107154231418,2.572318004303179
1228,12.280000000000001,10.266766130146113,10.266766130146113,2.7628895467824504
1229,12.290000000000001,10.85756486800756,10.85756486800756,2.969839971421715
1230,12.3,11.44454867709054,11.44454867709054,3.1947582002636707
1231,12.31,12.017003376529871,12.017003376529871,3.439306087532344
1232,12.32,12.562555883400417,12.562555883400417,3.7052141448901095
1233,12.33,13.067439133528405,13.067439133528405,3.9942712390672708
1234,12.34,13.516948634699798,13.516948634699798,4.308306492858273
1235,12.35,13.896098643953858,13.896098643953858,4.649161167667244
1236,12.36,14.190456891099604,14.190456891099604,5.018647793216454
1237,12.370000000000001,14.387101153988924,14.387101153988924,5.418493259318727
1238,12.38,14.475605632488099,14.475605632488099,5.850262041310346
1239,12.39,14.448939415330472,14.448939415330472,6.315255277090006
1240,12.4,14.30415287127184,14.30415287127184,6.814381185081196
1241,12.41,14.042746396569502,14.042746396569502,7.347992516391275
1242,12.42,13.67065871512696,13.67065871512696,7.915687669015643
1243,12.43,13.197870282441295,13.197870282441295,8.516074155549793
1244,12.44,12.637677327641,12.637677327641,9.146496794951208
1245,12.450000000000001,12.005739074028737,12.005739074028737,9.802738811170231
1246,12.46,11.319024520757075,11.319024520757075,10.47871238542945
1247,12.47,10.594783118762628,10.594783118762628,11.166166208972315
1248,12.48,9.849640323370549,9.849640323370549,11.854450616886227
1249,12.49,9.098883487884418,9.098883487884418,12.530394228189728
1250,12.5,8.355965820232438,8.355965820232438,13.178356446380953
1251,12.51,7.63222390964664,7.63222390964664,13.780522891297526
1252,12.52,6.936781814821487,6.936781814821487,14.317500095866349
1253,12.530000000000001,6.276602642206928,6.276602642206928,14.769236584241497
1254,12.540000000000001,5.656645338269854,5.656645338269854,15.116248134967128
1255,12.55,5.080087406073269,5.080087406073269,15.34106042223701
1256,12.56,4.54858070795173,4.54858070795173,15.429715252151157
1257,12.57,4.062515227510768,4.062515227510768,15.373136809099838
1258,12.58,3.621273149412531,3.621273149412531,15.168142042952711
1259,12.59,3.22346205574431,3.22346205574431,14.817916988844177
1260,12.6,2.8671211181080727,2.8671211181080727,14.331865354669704
1261,12.61,2.549897891032589,2.549897891032589,13.724846962738617
1262,12.620000000000001,2.2691958603168683,2.2691958603168683,13.015930843803602
