,t,k=0,k=1,k=2
1627,16.27,31.00927190812057,31.00927190812057,9.098319326215142
1628,16.28,31.812959756402762,31.812959756402762,8.876362015875078
1629,16.29,32.52607432470741,32.52607432470741,8.663671637056328
1630,16.3,33.1326631530689,33.1326631530689,8.460716464410451
1631,16.31,33.62060300803408,33.62060300803408,8.268105347581535
1632,16.32,33.982201826995805,33.982201826995805,8.086617408491646
1633,16.330000000000002,34.21443626385609,34.21443626385609,7.917238206156154
1634,16.34,34.31881212959865,34.31881212959865,7.761203695625654
1635,16.35,34.3008872632996,34.3008872632996,7.62005353268975
1636,16.36,34.169538332772014,34.169538332772014,7.495695511798816
1637,16.37,33.936077212245,33.936077212245,7.390483153413645
1638,16.38,33.6133264607281,33.6133264607281,7.307308647152552
1639,16.39,33.214749596912526,33.214749596912526,7.249713456209229
1640,16.4,32.75370634093313,32.75370634093313,7.222018812806104
1641,16.41,32.24287294536656,32.24287294536656,7.2294779545074785
1642,16.42,31.693839468550646,31.693839468550646,7.278451072778682
1643,16.43,31.116873546157468,31.116873546157468,7.376602284898682
1644,16.44,30.52082567927695,30.52082567927695,7.533115097801878
1645,16.45,29.91314406839665,29.91314406839665,7.7589182630166444
1646,16.46,29.299966118544326,29.299966118544326,8.066906921508114
1647,16.47,28.686256956772905,28.686256956772905,8.472133661524097
1648,16.48,28.075970739131723,28.075970739131723,8.99192967125595
1649,16.490000000000002,27.472216664318747,27.472216664318747,9.645896862828856
1650,16.5,26.87741742970091,26.87741742970091,10.45568764905836
1651,16.51,26.293452792387445,26.293452792387445,11.44446146512641
1652,16.52,25.72178471596288,25.72178471596288,12.635880483421223
1653,16.53,25.163563308187168,25.163563308187168,14.052490224619223
1654,16.54,24.619714531720614,24.619714531720614,15.713339315729806
1655,16.55,24.0910116963896,24.0910116963896,17.630749093900082
1656,16.56,23.57813321825102,23.57813321825102,19.80627544484644
1657,16.57,23.081709234251015,23.081709234251015,22.22613530395046
1658,16.580000000000002,22.60235953295184,22.60235953295184,24.856699105426337
1659,16.59,22.14072500651688,22.14072500651688,27.641029107035198
1660,16.6,21.69749451928131,21.69749451928131,30.497748763944177
1661,16.61,21.273428769697325,21.273428769697325,33.32356485923299
1662,16.62,20.869382420924246,20.869382420924246,36.00032439860947
1663,16.63,20.486325501869523,20.486325501869523,38.40648147468114
1664,16.64,20.12536483588058,20.12536483588058,40.43145041755875
1665,16.65,19.787766032378045,19.787766032378045,41.99002248581012
1666,16.66,19.474976366606334,19.474976366606334,43.033467572066186
1667,16.67,19.18864866010221,19.18864866010221,43.55456213306679
1668,16.68,18.930666042613176,18.930666042613176,43.58546533660255
1669,16.69,18.70316720603087,18.70316720603087,43.189426828626466
1670,16.7,18.50857143154981,18.50857143154981,42.448876567995704
1671,16.71,18.349602260394253,18.349602260394253,41.452954318162845
1672,16.72,18.229308163280805,18.229308163280805,40.286992349617755
1673,16.73,18.151077922956812,18.151077922956812,39.02532904156834
