,t,x,y
470,4.7,-0.1996164055958793,-0.04000000000000001
471,4.71,-0.19998573210145126,-0.04000000000000001
472,4.72,-0.19985519842732558,-0.04000000000000001
473,4.73,-0.19922513083970683,-0.04000000000000001
474,4.74,-0.19809710417943116,-0.04000000000000001
475,4.75,-0.1964739379256846,-0.04000000000000001
476,4.76,-0.19435968914877277,-0.04000000000000001
477,4.7700000000000005,-0.191759642369558,-0.04000000000000001
478,4.78,-0.188680296350911,-0.04000000000000001
479,4.79,-0.18512934785418556,-0.04000000000000001
480,4.8,-0.18111567240132465,-0.04000000000000001
481,4.8100000000000005,-0.17664930209067914,-0.04000000000000001
482,4.82,-0.17174140052198572,-0.04000000000000001
483,4.83,-0.1664042348931798,-0.04000000000000001
484,4.84,-0.16065114533879118,-0.04000000000000001
485,4.8500000000000005,-0.1544965115865539,-0.04000000000000001
486,4.86,-0.14795571701557894,-0.04000000000000001
487,4.87,-0.14104511020591196,-0.04000000000000001
488,4.88,-0.13378196407560458,-0.04000000000000001
489,4.89,-0.1261844327074083,-0.04000000000000001
490,4.9,-0.1182715059730246,-0.04000000000000001
491,4.91,-0.11006296206831907,-0.04000000000000001
492,4.92,-0.10157931807812413,-0.04000000000000001
493,4.93,-0.0928417786942213,-0.04000000000000001
494,4.94,-0.08387218321464532,-0.04000000000000001
495,4.95,-0.07469295095682263,-0.04000000000000001
496,4.96,-0.06532702522094479,-0.04000000000000001
497,4.97,-0.05579781594367167,-0.04000000000000001
498,4.98,-0.046129141185478804,-0.04000000000000001
499,4.99,-0.03634516759791454,-0.04000000000000001
500,5.0,-0.026470350019554268,-0.04000000000000001
501,5.01,-0.016529370351636912,-0.04000000000000001
502,5.0200000000000005,-0.006547075866168721,-0.04000000000000001
503,5.03,0.0034515828993122756,-0.04000000000000001
504,5.04,0.013441614505094618,-0.04000000000000001
505,5.05,0.023398049074873153,-0.04000000000000001
506,5.0600000000000005,0.03329600070743289,-0.04000000000000001
507,5.07,0.0431107296784446,-0.04000000000000001
508,5.08,0.05281770427689422,-0.04000000000000001
509,5.09,0.06239266212158026,-0.04000000000000001
510,5.1000000000000005,0.07181167080443399,-0.04000000000000001
511,5.11,0.0810511877090705,-0.04000000000000001
512,5.12,0.09008811885507817,-0.04000000000000001
513,5.13,0.09889987662093223,-0.04000000000000001
514,5.14,0.10746443620129408,-0.04000000000000001
515,5.15,0.11576039065755031,-0.04000000000000001
516,5.16,0.12376700442400757,-0.04000000000000001
517,5.17,0.1314642651360158,-0.04000000000000001
518,5.18,0.13883293365044866,-0.04000000000000001
519,5.19,0.14585459213355054,-0.04000000000000001
520,5.2,0.15251169009592078,-0.04000000000000001
521,5.21,0.15878758825960404,-0.04000000000000001
522,5.22,0.1646666001476157,-0.04000000000000001
523,5.23,0.1701340312919667,-0.04000000000000001
524,5.24,0.17517621596217836,-0.04000000000000001
525,5.25,0.1797805513224936,-0.04000000000000001
526,5.26,0.18393552893240384,-0.04000000000000001
527,5.2700000000000005,0.18763076351175528,-0.04000000000000001
528,5.28,0.1908570188985395,-0.04000000000000001
529,5.29,0.1936062311344914,-0.04000000000000001
530,5.3,0.1958715286207835,-0.04000000000000001
531,5.3100000000000005,0.19764724929344368,-0.04000000000000001
532,5.32,0.19892895477556768,-0.04000000000000001
533,5.33,0.19971344147094972,-0.04000000000000001
534,5.34,0.19999874857140415,-0.04000000000000001
535,5.3500000000000005,0.1997841629577648,-0.04000000000000001
536,5.36,0.19907022098231186,-0.04000000000000001
537,5.37,0.19785870712816994,-0.04000000000000001
538,5.38,0.19615264954903053,-0.04000000000000001
539,5.39,0.19395631250034367,-0.04000000000000001
540,5.4,0.19127518568090052,-0.04000000000000001
541,5.41,0.18811597051144655,-0.04000000000000001
542,5.42,0.18448656338461702,-0.04000000000000001
543,5.43,0.1803960359280714,-0.04000000000000001
544,5.44,0.17585461233014438,-0.04000000000000001
545,5.45,0.1708736437847043,-0.04000000000000001
