,t,k=0,k=1,k=2,k=3,k=4,k=5,k=6
3949,39.49,-0.8147976709732996,-0.8147976709732996,-0.8920790711896582,-0.8147976709733008,-0.9172038967785279,-0.8661067240675694,-0.8914104968217829
3950,39.5,-0.8392779487153649,-0.8392779487153649,-0.9137655365421521,-0.8392779487153659,-0.9378092275687017,-0.8886745056279883,-0.9129468162612749
3951,39.51,-0.8616604688863405,-0.8616604688863405,-0.9331680641663739,-0.8616604688863414,-0.9560705239312435,-0.9090210639635408,-0.9322012443466353
3952,39.52,-0.8818892868486725,-0.8818892868486725,-0.950238157853451,-0.8818892868486733,-0.9719421421408091,-0.9270955432804495,-0.9491256550406708
3953,39.53,-0.8999138410981536,-0.8999138410981536,-0.9649331512640489,-0.8999138410981542,-0.9853844114223042,-0.9428527667986278,-0.9636777461356206
3954,39.54,-0.9156890796413374,-0.9156890796413374,-0.9772163145719867,-0.9156890796413377,-0.9963637331071501,-0.9562533496700887,-0.9758211449866333
3955,39.550000000000004,-0.9291755726020462,-0.9291755726020462,-0.9870569462696634,-0.9291755726020463,-1.0048526646124478,-0.9672637974205421,-0.9855254994244251
3956,39.56,-0.9403396107755158,-0.9403396107755158,-0.9944304499058289,-0.9403396107755158,-1.0108299880331344,-0.9758565896681275,-0.9927665536198874
3957,39.57,-0.9491532898838414,-0.9491532898838414,-0.9993183955638938,-0.9491532898838413,-1.0142807631756892,-0.9820102489100271,-0.9975262087110193
3958,39.58,-0.9555945803221323,-0.9555945803221323,-1.0017085659271177,-0.9555945803221321,-1.015196364900831,-0.9857093942050311,-0.9997925680406508
3959,39.59,-0.9596473822210435,-0.9596473822210435,-1.0015949868155334,-0.9596473822210432,-1.0135745046818718,-0.9869447796178754,-0.9995599668918859
3960,39.6,-0.9613015656880595,-0.9613015656880595,-0.9989779421182827,-0.961301565688059,-1.0094192363248387,-0.9857133173292602,-0.9968289866469418
3961,39.61,-0.9605529961269459,-0.9605529961269459,-0.99386397308404,-0.9605529961269452,-1.0027409458360699,-0.9820180853537883,-0.9916064533339948
3962,39.62,-0.9574035445720843,-0.9574035445720843,-0.9862658619712974,-0.9574035445720835,-0.9935563254626097,-0.9758683198465314,-0.9839054205656653
3963,39.63,-0.9518610830118602,-0.9518610830118602,-0.976202600099378,-0.9518610830118593,-0.9818883319702867,-0.967279392017453,-0.9737451369117868
3964,39.64,-0.9439394647127921,-0.9439394647127921,-0.9636993403800308,-0.9439394647127911,-0.9677661292637589,-0.9562727697113919,-0.9611509977880086
3965,39.65,-0.9336584895935824,-0.9336584895935824,-0.9487873344482567,-0.9336584895935813,-0.9512250154919476,-0.9428759637496339,-0.9461544819804886
3966,39.660000000000004,-0.9210438547356361,-0.9210438547356361,-0.9315038545495027,-0.9210438547356349,-0.9323063348210551,-0.9271224591671926,-0.928793072965328
3967,39.67,-0.9061270901537453,-0.9061270901537453,-0.9118921003784682,-0.9061270901537438,-0.9110573740956904,-0.9090516315176673,-0.9091101652194108
3968,39.68,-0.8889454799874796,-0.8889454799874796,-0.890001091102376,-0.8889454799874781,-0.8875312446463958,-0.8887086484548748,-0.8871549557568208
3969,39.69,-0.8695419693102635,-0.8695419693102635,-0.8658855428385942,-0.8695419693102618,-0.861786749538992,-0.8661443568372481,-0.8629823211619394
3970,39.7,-0.8479650567890673,-0.8479650567890673,-0.8396057318928517,-0.8479650567890655,-0.8338882365975526,-0.8414151556371827,-0.8366526804265768
3971,39.71,-0.8242686734630092,-0.8242686734630092,-0.8112273440998795,-0.8242686734630074,-0.8039054375683705,-0.8145828549729912,-0.8082318439339728
3972,39.72,-0.7985120479438571,-0.7985120479438571,-0.7808213106430485,-0.7985120479438551,-0.771913293826925,-0.7857145216158126,-0.7777908489671278
3973,39.730000000000004,-0.7707595583753588,-0.7707595583753588,-0.7484636307633684,-0.7707595583753567,-0.7379917690634901,-0.7548823113576282,-0.7454057821526082
3974,39.74,-0.7410805715214261,-0.7410805715214261,-0.7142351818009838,-0.7410805715214239,-0.7022256494155731,-0.722163288659378,-0.7111575892836239
3975,39.75,-0.7095492693853676,-0.7095492693853676,-0.6782215170439634,-0.7095492693853652,-0.6647043315467474,-0.6876392340299609,-0.6751318729977213
3976,39.76,-0.6762444637935312,-0.6762444637935312,-0.6405126518896571,-0.6762444637935288,-0.6255215992015726,-0.6513964396175738,-0.637418678814791
3977,39.77,-0.6412493994068031,-0.6412493994068031,-0.6012028388531037,-0.6412493994068006,-0.5847753887950984,-0.6135254935243023,-0.5981122700701861
3978,39.78,-0.6046515456523288,-0.6046515456523288,-0.5603903319848528,-0.6046515456523263,-0.542567544622856,-0.5741210533830658,-0.5573108923054986
3979,39.79,-0.5665423780955202,-0.5665423780955202,-0.5181771412870328,-0.5665423780955177,-0.4990035643031839,-0.5332816097628557,-0.5151165277058951
3980,39.800000000000004,-0.5270171497988049,-0.5270171497988049,-0.4746687777414976,-0.5270171497988023,-0.4541923350881515,-0.4911092399936301,-0.47163464019779155
3981,39.81,-0.48617465323860054,-0.48617465323860054,-0.4299739895873469,-0.48617465323859793,-0.4082458617021634,-0.4477093530261763,-0.4269739118439878
3982,39.82,-0.44411697337559924,-0.44411697337559924,-0.38420449050699157,-0.4441169733755966,-0.3612789863885082,-0.403190425964656,-0.3812459711951391
3983,39.83,-0.40094923249555625,-0.40094923249555625,-0.33747468040015544,-0.4009492324955536,-0.3134091018635877,-0.35766373293036635,-0.33456511427654284
3984,39.84,-0.35677932745834906,-0.35677932745834906,-0.28990135944373324,-0.3567793274583464,-0.2647558578962936,-0.3112430669344156,-0.28704801890762877
3985,39.85,-0.31171766001204676,-0.31171766001204676,-0.24160343615220692,-0.31171766001204404,-0.21544086224592757,-0.2640444554544866,-0.2388134530682047
3986,39.86,-0.2658768608460641,-0.2658768608460641,-0.192701630168316,-0.2658768608460614,-0.1655873767061669,-0.21618587042659823,-0.18998197804039088
3987,39.87,-0.21937150807312392,-0.21937150807312392,-0.1433181705268516,-0.2193715080731212,-0.11532000901480524,-0.16778693337673428,-0.1406756470682326
3988,39.88,-0.17231784084367563,-0.17231784084367563,-0.09357649014575643,-0.17231784084367294,-0.06476440139933479,-0.11896861642935695,-0.09101770028818579
3989,39.89,-0.1248334688085854,-0.1248334688085854,-0.04360091730814446,-0.1248334688085827,-0.014046916536843278,-0.069852939940128,-0.04113225669298976
3990,39.9,-0.07703707815628905,-0.07703707815628905,0.006483635093625734,-0.07703707815628638,0.03670567828683759,-0.020562667508598073,0.008855996101142433
3991,39.910000000000004,-0.02904813495916231,-0.02904813495916231,0.05655198177509609,-0.02904813495915967,0.08736652802929472,0.02877900086682638,0.058822113508596265
3992,39.92,0.01901341342941249,0.01901341342941249,0.10647897795769248,0.019013413429415087,0.13780900696304177,0.07804873672468574,0.10864120627071733
3993,39.93,0.06702743818093138,0.06702743818093138,0.15613983216546437,0.06702743818093393,0.1879070351738595,0.12712339139736056,0.15818875261388443
3994,39.94,0.11487392925124687,0.11487392925124687,0.20541041813875205,0.11487392925124937,0.23753539369488721,0.17588030381857406,0.20734090948906142
3995,39.95,0.16243329534314707,0.16243329534314707,0.2541675850851596,0.16243329534314951,0.2865700374887943,0.22419760711214493,0.2559748221148912
3996,39.96,0.2095866628222855,0.2095866628222855,0.30228946549236774,0.20958666282228788,0.33488840549573956,0.271954533195679,0.30396893105063544
3997,39.97,0.25621617283932774,0.25621617283932774,0.3496557797334156,0.25621617283933,0.38236972697216026,0.31903171463784874,0.3512032760314374
3998,39.980000000000004,0.302205275915664,0.302205275915664,0.3961481367030957,0.3022052759156662,0.42889532335470276,0.3653114830147747,0.3975597958064786
3999,39.99,0.3474390232563774,0.3474390232563774,0.441650329734029,0.3474390232563795,0.47434890489479303,0.4106781630197738,0.4429226232305894
4000,40.0,0.39180435406233666,0.39180435406233666,0.48604862705278346,0.3918043540623387,0.5186168613224148,0.4550183615913529,0.487178374871739
4001,40.01,0.4351903781232834,0.4351903781232834,0.5292320560500469,0.43519037812328537,0.5615885458125872,0.49822125133677864,0.5302164344105365
4002,40.02,0.4774886529855776,0.4774886529855776,0.5710926806543273,0.4774886529855795,0.6031565515447743,0.540178847542812,0.571929229123392
4003,40.03,0.5185934550018274,0.5185934550018274,0.6115258711158913,0.5185934550018293,0.6432169801639712,0.5807862780812252,0.6122124987582742
4004,40.04,0.5584020435849198,0.5584020435849198,0.6504305655266197,0.5584020435849216,0.6816697014724544,0.6199420455344782,0.650965556131015
4005,40.050000000000004,0.5968149180059544,0.5968149180059544,0.6877095224221192,0.5968149180059561,0.7184186037031028,0.6575482808863763,0.6880915387908059
4006,40.06,0.6337360660942204,0.6337360660942204,0.7232695638347147,0.633736066094222,0.7533718337487352,0.6935109881436154,0.7234976511258538
4007,40.07,0.6690732042175953,0.6690732042175953,0.7570218081898172,0.6690732042175966,0.7864420267470171,0.7277402792767877,0.7570953963040593
4008,40.08,0.7027380079435399,0.7027380079435399,0.7888818924635475,0.7027380079435411,0.8175465244470949,0.760150598893618,0.7888007974689835
4009,40.09,0.7346463328041576,0.7346463328041576,0.8187701830463373,0.7346463328041587,0.8466075818121518,0.7906609380828649,0.8185346076382327
4010,40.1,0.7647184246135195,0.7647184246135195,0.8466119747854598,0.7647184246135205,0.8735525613414907,0.8191950368943881,0.8462225077796218
4011,40.11,0.7928791188115724,0.7928791188115724,0.8723376777089845,0.7928791188115732,0.8983141146264365,0.845681574949288,0.8717952925700292
4012,40.12,0.8190580283363733,0.8190580283363733,0.8958829909644463,0.8190580283363741,0.9208303506862647,0.8700543497036893,0.8951890433726444
4013,40.13,0.8431897195550685,0.8431897195550685,0.9171890635374718,0.8431897195550692,0.941044990663404,0.8922524419206059,0.9163452880002539
4014,40.14,0.8652138758138797,0.8652138758138797,0.9362026413486491,0.8652138758138802,0.9589075084912545,0.9122203679362894,0.9352111468652414
4015,40.15,0.8850754481983099,0.8850754481983099,0.9528762003609776,0.8850754481983102,0.9743732571830269,0.9299082183404777,0.9517394651510023
4016,40.160000000000004,0.9027247931267449,0.9027247931267449,0.9671680653651971,0.9027247931267451,0.9874035804259444,0.9452717827239144,0.9658889306744141
4017,40.17,0.9181177964335399,0.9181177964335399,0.9790425141460936,0.91811779643354,0.9979659092018818,0.958272660181335,0.9776241771447673
4018,40.18,0.9312159836314459,0.9312159836314459,0.9884698667694243,0.9312159836314459,1.0060338431929388,0.9688783552937189,0.9869158725610635
4019,40.19,0.9419866160777801,0.9419866160777801,0.9954265597662865,0.94198661607778,1.011587216768478,0.9770623593499055,0.9937407925267323
4020,40.2,0.9504027728039728,0.9504027728039728,0.9998952050295108,0.9504027728039726,1.0146121493886935,0.9828042166045571,0.9980818782985212
4021,40.21,0.95644341780396,0.95644341780396,1.0018646332748677,0.9564434178039596,1.0151010802987248,0.9860895754068633,0.9999282794244637
4022,40.22,0.9600934526132369,0.9600934526132369,1.0013299219584575,0.9600934526132363,1.0130527874266047,0.9869102240721884,0.9992753808643539
4023,40.230000000000004,0.9613437540471506,0.9613437540471506,0.9982924075805026,0.9613437540471498,1.0084723904378003,0.985264111407003,0.9961248145249412
4024,40.24,0.9601911970041067,0.9601911970041067,0.9927596823447934,0.9601911970041058,1.0013713379387161,0.9811553518357977,0.9904844551810125
4025,40.25,0.9566386622766941,0.9566386622766941,0.9847455751821323,0.9566386622766931,0.991767378861141,0.9745942151171646,0.982368400792557
4026,40.26,0.9506950293512029,0.9506950293512029,0.9742701171852117,0.9506950293512016,0.9796845180991665,0.96559710067475,0.9717969372672107
4027,40.27,0.9423751542135337,0.9423751542135337,0.9613594915413175,0.9423751542135324,0.9651529565094572,0.9541864966072395,0.9587964877560555
4028,40.28,0.9316998322169731,0.9316998322169731,0.9460459680880026,0.9316998322169715,0.9482090154248445,0.9403909234798271,0.9433995466095084
4029,40.29,0.9186957461046439,0.9186957461046439,0.9283678226553058,0.9186957461046421,0.928895045869918,0.9242448630376615,0.9256445981583752
4030,40.300000000000004,0.9033953993165494,0.9033953993165494,0.9083692413961194,0.9033953993165476,0.90725932270553,0.9057886720194487,0.9055760205230744
4031,40.31,0.8858370347479082,0.8858370347479082,0.8861002103438284,0.8858370347479062,0.8833559239667956,0.8850684812866318,0.8832439746914582
4032,40.32,0.8660645391618409,0.8660645391618409,0.8616163904732711,0.8660645391618388,0.8572445956961809,0.862136080520273,0.858704279142478
4033,40.33,0.8441273334953286,0.8441273334953286,0.8349789785773033,0.8441273334953264,0.8289906026095267,0.8370487887738343,0.83201827032907
4034,40.34,0.8200802493326202,0.8200802493326202,0.8062545543067012,0.8200802493326179,0.7986645649682633,0.8098693112054088,0.803252649368981
4035,40.35,0.7939833918548402,0.7939833918548402,0.7755149137557248,0.7939833918548378,0.7663422820655531,0.7806655823474973,0.7724793153267274
4036,40.36,0.7659019896083529,0.7659019896083529,0.7428368900092904,0.7659019896083503,0.7321045427675514,0.7495105963060723,0.7397751855033963
4037,40.37,0.7359062314673825,0.7359062314673825,0.7083021611002913,0.7359062314673799,0.6960369235833351,0.7164822243133467,0.7052220031834688
4038,40.38,0.7040710911983987,0.7040710911983987,0.6719970458570725,0.704071091198396,0.6582295747682188,0.6816630200902664,0.6689061333192007
4039,40.39,0.6704761400647642,0.6704761400647642,0.6340122881513358,0.6704761400647613,0.6187769949950879,0.6451400135052213,0.6309183466632408
4040,40.4,0.6352053479400361,0.6352053479400361,0.5944428300857413,0.6352053479400332,0.5777777951569545,0.607004493044721,0.5913535928890449
4041,40.410000000000004,0.5983468734270339,0.5983468734270339,0.5533875746881196,0.598346873427031,0.535334451891105,0.567351777639743,0.5503107632661646
4042,40.42,0.5599928435072659,0.5599928435072659,0.5109491387054348,0.559992843507263,0.4915530514409013,0.5262809784180703,0.5078924434835999
4043,40.43,0.520239123271478,0.520239123271478,0.46723359611538473,0.5202391232714751,0.44654302449544836,0.4838947509781135,0.46420465723902826
4044,40.44,0.4791850763068765,0.4791850763068765,0.4223502129967259,0.47918507630687357,0.40041687266988923,0.44029903880340215,0.41935660123480334
4045,40.45,0.4369333163399322,0.4369333163399322,0.3764111744210091,0.4369333163399292,0.3532898873099857,0.3956028084590774,0.37346037224309525
4046,40.46,0.393589450755531,0.393589450755531,0.32953130404835357,0.393589450755528,0.3052798613238256,0.34991777723225553,0.32663068692236774
4047,40.47,0.3492618166335375,0.3492618166335375,0.2818277771281256,0.3492618166335345,0.25650679476092864,0.30335813389701977,0.27898459508550455
4048,40.480000000000004,0.304061209962544,0.304061209962544,0.2334198276218685,0.304061209962541,0.20709259487464754,0.2560402533019828,0.2306411871362654
4049,40.49,0.25810060870762863,0.25810060870762863,0.184428450180525,0.25810060870762563,0.15716077141755447,0.20808240549380186,0.18172129640532853
4050,40.5,0.21149489042430947,0.21149489042430947,0.1349760977208542,0.21149489042430647,0.10683612793141387,0.1596044601036862,0.13234719712992354
4051,40.51,0.1643605451245122,0.1643605451245122,0.08518637535694316,0.16436054512450923,0.056244449803356786,0.11072758673577696,0.08264229883194932
4052,40.52,0.11681538411223724,0.11681538411223724,0.03518373145182614,0.1168153841122343,0.0055121898679532585,0.061573952106271916,0.03273083785847141
4053,40.53,0.06897824551668494,0.06897824551668494,-0.014906853438579462,0.06897824551668204,-0.04523384765898592,0.012266414690289822,-0.017262433144412365
4054,40.54,0.020968697258853107,0.020968697258853107,-0.0649601789517418,0.020968697258850255,-0.09586682412487743,-0.03707178236030212,-0.06721255704818488
4055,40.550000000000004,-0.027093261805964802,-0.027093261805964802,-0.11485113785418533,-0.027093261805967606,-0.14626018347090763,-0.08631731926055213,-0.11699468456962209
4056,40.56,-0.07508750182279259,-0.07508750182279259,-0.1644550287443872,-0.07508750182279533,-0.19628796855623737,-0.13534710782763043,-0.1664843863289483
4057,40.57,-0.12289406219901503,-0.12289406219901503,-0.2136478677413054,-0.12289406219901772,-0.24582513598522404,-0.1840385991371512,-0.21555796385845155
4058,40.58,-0.17039345144335394,-0.17039345144335394,-0.26230669837947934,-0.17039345144335655,-0.29474786865075653,-0.23227008983162917,-0.26409275878419963
4059,40.59,-0.21746694583233514,-0.21746694583233514,-0.3103098989361267,-0.21746694583233767,-0.3429338852125079,-0.2799210263154596,-0.31196745940806353
4060,40.6,-0.263996886157736,-0.263996886157736,-0.3575374864220792,-0.2639968861577384,-0.3902627457365709,-0.32687230607609274,-0.35906240392375294
4061,40.61,-0.30986697181329925,-0.30986697181329925,-0.40387141647673785,-0.30986697181330164,-0.43661615273253734,-0.3730065753782561,-0.4052598795089818
4062,40.62,-0.3549625514856502,-0.3549625514856502,-0.4491958784174671,-0.3549625514856525,-0.48187824683558467,-0.4182085225871455,-0.4504444165461893
4063,40.63,-0.39917090972284036,-0.39917090972284036,-0.4933975847059577,-0.3991709097228425,-0.5259358963945188,-0.46236516638742825,-0.4945030772364178
4064,40.64,-0.4423815486642466,-0.4423815486642466,-0.5363660541080434,-0.44238154866424867,-0.5686789802419542,-0.505366138177662,-0.5373257378849634
4065,40.65,-0.4844864642276474,-0.4844864642276474,-0.5779938878392195,-0.48448646422764935,-0.6100006629398533,-0.5471039579342901,-0.5788053641532324
4066,40.660000000000004,-0.5253804160631521,-0.5253804160631521,-0.6181770380056433,-0.525380416063154,-0.6497976618124541,-0.5874743028556978,-0.618838278588816
4067,40.67,-0.5649611905992398,-0.5649611905992398,-0.6568150676696537,-0.5649611905992415,-0.6879705050991431,-0.6263762681148577,-0.6573244197651007
4068,40.68,-0.6031298565234287,-0.6031298565234287,-0.6938114018897822,-0.6031298565234303,-0.7244237805820268,-0.6637126190688203,-0.6941675923826958
4069,40.69,-0.6397910120590087,-0.6397910120590087,-0.7290735691077848,-0.6397910120590102,-0.7590663740667604,-0.6993900342946565,-0.7292757077075591
4070,40.7,-0.6748530234197733,-0.6748530234197733,-0.7625134322793549,-0.6748530234197747,-0.7918116971205577,-0.7333193388443888,-0.7625610137448482
4071,40.71,-0.7082282538467383,-0.7082282538467383,-0.7940474091708088,-0.7082282538467396,-0.8225779034981556,-0.7654157271358957,-0.7939403145731834
4072,40.72,-0.7398332826543754,-0.7398332826543754,-0.8235966812711191,-0.7398332826543765,-0.8512880937147801,-0.7955989749226782,-0.8233351782911007
4073,40.730000000000004,-0.7695891137388586,-0.7695891137388586,-0.8510873907971217,-0.7695891137388596,-0.8778705072547881,-0.823793639812674,-0.8506721330559378
4074,40.74,-0.797421373027162,-0.797421373027162,-0.8764508252994904,-0.7974213730271629,-0.9022587019355652,-0.8499292498349276,-0.875882850725157
4075,40.75,-0.8232604943734886,-0.8232604943734886,-0.8996235894080552,-0.8232604943734894,-0.9243917199783613,-0.873940479582797,-0.8989043176410981
4076,40.76,-0.8470418934383864,-0.8470418934383864,-0.9205477632871952,-0.847041893438387,-0.9442142403709738,-0.8957673134934313,-0.919678992132288
4077,40.77,-0.8687061291159442,-0.8687061291159442,-0.9391710474052472,-0.8687061291159447,-0.9616767171414522,-0.9153551958554057,-0.9381549483376359
4078,40.78,-0.8881990521055835,-0.8881990521055835,-0.9554468932560823,-0.8881990521055838,-0.9767355031972107,-0.9326551671695726,-0.9542860059940295
4079,40.79,-0.9054719402570941,-0.9054719402570941,-0.9693346197061171,-0.9054719402570943,-0.9893529594200161,-0.947623986522298,-0.9680318458629283
4080,40.800000000000004,-0.9204816203506222,-0.9204816203506222,-0.9807995146759481,-0.9204816203506223,-0.9994975487441701,-0.9602242396652131,-0.9793581105074516
4081,40.81,-0.933190576007223,-0.933190576007223,-0.9898129219024631,-0.9331905760072229,-1.00714391498274,-0.9704244325313399,-0.9882364901680661
4082,40.82,-0.9435670414602589,-0.9435670414602589,-0.996352312564566,-0.9435670414602586,-1.0122729462048123,-0.9781990699538472,-0.9946447935222337
4083,40.83,-0.9515850809532637,-0.9515850809532637,-1.0004013415934898,-0.9515850809532631,-1.0148718225053615,-0.983528719390682,-0.998567003151153
4084,40.84,-0.957224653565818,-0.957224653565818,-1.00194988852695,-0.9572246535658173,-1.01493404804833,-0.9864000594957978,-0.9999933155749595
4085,40.85,-0.9604716633054076,-0.9604716633054076,-1.000994082805026,-0.9604716633054067,-1.0124594673028335,-0.9868059134155778,-0.9989201657563157
4086,40.86,-0.9613179943400577,-0.9613179943400577,-0.9975363134445435,-0.9613179943400566,-1.0074542654319052,-0.9847452667272277,-0.9953502360111454
4087,40.87,-0.9597615312836836,-0.9597615312836836,-0.9915852230677746,-0.9597615312836824,-0.9999309528328094,-0.980223269974303,-0.9892924493042402
4088,40.88,-0.955806164483452,-0.955806164483452,-0.9831556863003849,-0.9558061644834506,-0.989908333867566,-0.9732512257930322,-0.9807619469464958
4089,40.89,-0.949461780295939,-0.949461780295939,-0.9722687725926179,-0.9494617802959374,-0.9774114598618421,-0.9638465606616146,-0.9697800507495222
4090,40.9,-0.9407442363763884,-0.9407442363763884,-0.9589516935566469,-0.9407442363763867,-0.9624715664896889,-0.9520327813431029,-0.9563742097322238
4091,40.910000000000004,-0.9296753220428352,-0.9296753220428352,-0.9432377349517213,-0.9296753220428334,-0.9451259957006313,-0.9378394161307432,-0.9405779315125523
4092,40.92,-0.9162827038141627,-0.9162827038141627,-0.9251661734871107,-0.9162827038141608,-0.9254181023842493,-0.9213019410426256,-0.9224306985559204
4093,40.93,-0.900599856258219,-0.900599856258219,-0.9047821786507961,-0.900599856258217,-0.903397146005543,-0.9024616911501231,-0.9019778694896089
4094,40.94,-0.8826659783228389,-0.8826659783228389,-0.8821366998092838,-0.8826659783228368,-0.8791181674819356,-0.8813657572617488,-0.8792705657298314
4095,40.95,-0.862525895358897,-0.862525895358897,-0.857286338860735,-0.8625258953588948,-0.8526418516096574,-0.8580668682206709,-0.8543655437048296
4096,40.96,-0.840229947080286,-0.840229947080286,-0.830293208759712,-0.8402299470802836,-0.8240343753833741,-0.8326232591100774,-0.8273250529933741
4097,40.97,-0.8158338617408599,-0.8158338617408599,-0.8012247782671542,-0.8158338617408575,-0.79336724258818,-0.8050985256958104,-0.7982166807332515
4098,40.980000000000004,-0.789398616842836,-0.789398616842836,-0.7701537033136293,-0.7893986168428334,-0.7607171050773921,-0.775561465470087,-0.7671131826886352
4099,40.99,-0.7609902867248097,-0.7609902867248097,-0.7371576453973634,-0.7609902867248072,-0.7261655711828542,-0.7440859056936145,-0.7340923013985832
4100,41.0,-0.7306798774103361,-0.7306798774103361,-0.7023190774709596,-0.7306798774103335,-0.6897990017366287,-0.7107505188659057,-0.6992365718611973
4101,41.01,-0.6985431491298667,-0.6985431491298667,-0.665725077801988,-0.6985431491298639,-0.6517082942139137,-0.6756386260850205,-0.6626331152391314
4102,41.02,-0.6646604269596476,-0.6646604269596476,-0.6274671123226881,-0.6646604269596447,-0.6119886555367164,-0.638837988788235,-0.6243734211020784
4103,41.03,-0.6291164000508812,-0.6291164000508812,-0.5876408060127957,-0.6291164000508782,-0.5707393641061543,-0.6004405893941752,-0.5845531187505161
4104,41.04,-0.5919999099509748,-0.5919999099509748,-0.5463457038869175,-0.5919999099509717,-0.5280635216581808,-0.560542401394697,-0.5432717381922821
4105,41.050000000000004,-0.5534037285459618,-0.5534037285459618,-0.5036850221838626,-0.5534037285459587,-0.48406779556296575,-0.5192431494711628,-0.5006324613694143
4106,41.06,-0.5134243261791245,-0.5134243261791245,-0.45976539037982456,-0.5134243261791213,-0.4388621522120481,-0.4766460602346984,-0.45674186425705726
4107,41.07,-0.47216163052540133,-0.47216163052540133,-0.4146965846702503,-0.47216163052539806,-0.3925595821596546,-0.43285760421345143,-0.41170965047905544
4108,41.08,-0.42971877682426596,-0.42971877682426596,-0.3685912535865492,-0.4297187768242627,-0.345275817705187,-0.38798722973174615,-0.36564837710605397
4109,41.09,-0.38620185009536645,-0.38620185009536645,-0.3215646364334598,-0.3862018500953632,-0.2971290436227758,-0.34214708934630045,-0.3186731733214692
4110,41.1,-0.3417196199812513,-0.3417196199812513,-0.2737342752508326,-0.341719619981248,-0.24823960176092413,-0.2954517595232703,-0.2709014526585179
4111,41.11,-0.2963832688799367,-0.2963832688799367,-0.22521972101977558,-0.29638326887993344,-0.19872969025059037,-0.24801795425678422,-0.22245261952756176
4112,41.12,-0.2503061140468429,-0.2503061140468429,-0.17614223484749272,-0.2503061140468396,-0.14872305807353173,-0.19996423334477112,-0.17344777076729706
4113,41.13,-0.2036033243606989,-0.2036033243606989,-0.12662448487769898,-0.20360332436069561,-0.09834469575432897,-0.15141070605124082,-0.12400939296575496
4114,41.14,-0.15639163246135418,-0.15639163246135418,-0.07679023968417689,-0.1563916324613509,-0.04772052294920098,-0.10247873089570661,-0.07426105630765278
4115,41.15,-0.10878904297900226,-0.10878904297900226,-0.026764058913831552,-0.10878904297899901,0.003022926287525478,-0.0532906123201201,-0.024327105713318316
4116,41.160000000000004,-0.060914537584091266,-0.060914537584091266,0.023329018047525005,-0.060914537584088047,0.05375881977262111,-0.003969294991492893,0.025667649958821252
4117,41.17,-0.012887777595143063,-0.012887777595143063,0.07336378460848662,-0.012887777595139878,0.10436034420832631,0.04536194349571072,0.07559824986935378
4118,41.18,0.03517119511219367,0.03517119511219367,0.12321517992329264,0.0351711951121968,0.1547010221495194,0.09457980074932615,0.12533989353486988
4119,41.19,0.08314225814728476,0.08314225814728476,0.1727586014787793,0.08314225814728782,0.20465502813142827,0.14356125777122225,0.1747682527641441
4120,41.2,0.13090550884789734,0.13090550884789734,0.22187021653573832,0.1309055088479003,0.2540975031677309,0.19218388644069745,0.2237597824138316
4121,41.21,0.17834156397438009,0.17834156397438009,0.27042727164624175,0.17834156397438297,0.3029048668329628,0.24032615552099013,0.2721920291869532
4122,41.22,0.22533185810555756,0.22533185810555756,0.31830839947330075,0.22533185810556036,0.3509551261491893,0.2878677344240465,0.31994393770233304
4123,41.230000000000004,0.2717589399905044,0.2717589399905044,0.3653939221459694,0.2717589399905071,0.39812818050488497,0.3346897939742923,0.3668961530699756
4124,41.24,0.3175067661154744,0.3175067661154744,0.4115661503916633,0.317506766115477,0.4443061218438841,0.38067530341965516,0.41293131921610016
4125,41.25,0.36246099075222016,0.36246099075222016,0.4567096776980188,0.36246099075222266,0.4893735293740844,0.4257093229474657,0.4579343722121766
4126,41.26,0.40650925176273317,0.40650925176273317,0.5007116687690407,0.40650925176273556,0.5332177580592865,0.46967929097409933,0.501792827874792
4127,41.27,0.44954145144604246,0.44954145144604246,0.5434621415545489,0.44954145144604474,0.5757292201730904,0.5124753054902844,0.5443970629174986
4128,41.28,0.4914500317250999,0.4914500317250999,0.5848542421479969,0.49145003172510204,0.6168016592111099,0.5539903987588605,0.5856405889519104
4129,41.29,0.532130242985929,0.532130242985929,0.6247845118655613,0.532130242985931,0.6563324154768679,0.5941208046783849,0.6254203186531873
4130,41.300000000000004,0.5714804058970797,0.5714804058970797,0.6631531458389436,0.5714804058970816,0.6942226826775463,0.6327662181443184,0.6636368234246329
4131,41.31,0.609402165554976,0.609402165554976,0.6998642424755365,0.6094021655549777,0.7303777548882333,0.669830045759522,0.7001945819173784
4132,41.32,0.6458007373199264,0.6458007373199264,0.7348260431624353,0.645800737319928,0.7647072632673894,0.7052196472674184,0.7350022187839819
4133,41.33,0.6805851437283351,0.6805851437283351,0.7679511616151583,0.6805851437283367,0.7971254019318624,0.7388465671043628,0.7679727330691855
4134,41.34,0.713668441888956,0.713668441888956,0.7991568022978244,0.7136684418889574,0.8275511424268863,0.7706267554924614,0.7990237156669704
4135,41.35,0.7449679407948182,0.7449679407948182,0.8283649673688511,0.7449679407948195,0.8559084362549962,0.8004807785202205,0.8280775553003819
4136,41.36,0.7744054080076568,0.7744054080076568,0.8555026516349168,0.774405408007658,0.8821264049576465,0.8283340166859356,0.8550616325092808
4137,41.37,0.8019072651982441,0.8019072651982441,0.8805020250259035,0.8019072651982452,0.9061395172744245,0.8541168514075641,0.8799085011611549
